panoid,lat,lon,heading_deg,year,month,country_code
vi9FoaQ7RrhDtDOOnZAMSQ,50.448629,40.156472,90.56,2021,3,RU
N8D58ZCLz103IcQMlIg30A,37.610779,127.002203,241.96,2014,11,KR
O7jhp6gdqSdJ0Dz4gtfPGQ,53.575372,-113.423832,1.08,2025,6,CA
RO_Y2PzxT_Z_0iigR0BUjg,33.240117,-86.852305,109.14,2022,5,US
PUtPGTzRL6ZoW9wtehWJwg,36.790978,10.177834,128.17,2016,7,TN
d5wiKdRS3zMu_iacff726g,-32.751439,26.644874,35.14,2024,6,ZA
7oqcMYKRKrCGgVYH0HOHEA,44.77797,-93.036076,187.57,2023,7,US
RYov1HXExhFHnBQnBVxCqA,44.515174,26.110314,274.62,2022,5,RO
MjDAX0Ht86crrim0X5iv5Q,36.705542,10.391256,112.93,2016,7,TN
RPK0Ii9UbsK3ejJpA500KQ,41.392183,-89.467507,89.54,2022,12,US
UFiKfNKj7qzsO_kZ_U_nEw,31.810917,-106.600922,110.16,2024,12,US
awDyPteU6X29PgeBdlfGXQ,22.432888,82.663692,206.59,2024,5,IN
MVu0wScYErjUZ6nFqet7Sw,60.233055,24.741022,98.72,2023,3,FI
umdlnN1XeL_Rj-Clt8zQ9g,45.590781,9.308116,6.42,2025,4,IT
ePB85Q2ONS-8IpmRqycrRg,-33.858345,25.492143,209.62,2022,8,ZA
rAMMzqI_f_M6MrdVNoVYlA,44.39669,23.722699,127.96,2023,3,RO
p6OPzVXdK4MNP24hb2yMkA,52.988268,-0.003048,289.89,2022,8,GB
SDltsxm_28JJ71ouCIF-uQ,45.128693,-94.515645,89.93,2022,10,US
bCP4JPGjuIK-looXSWrkAg,38.8785,-1.100421,100.29,2023,7,ES
VYS5Kb6eICnvwRSrAreyzQ,48.615135,19.147265,204.48,2024,6,SK
ku9eiQbU6shyUs611RZ--w,10.574793,107.2028,90.79,2023,12,VN
pRLXdWdaDJQf_4zSSaS0dg,35.792501,-78.633162,328.54,2015,9,
BAgFdCTEPyLedPlp6Ni_EA,16.023304,108.215409,239.53,2022,6,VN
ECP6U9kEh24f22wHjFp6nA,16.990427,79.980063,22.48,2022,10,IN
A8NON6inEykJq2CnHsTXIw,44.37438,28.467413,193.81,2024,4,RO
P-ZiI_CZcaPty14paKj__A,19.576622,-99.050916,24.07,2018,11,MX
WTMzBXAgCNjYDmb2DhJ3YA,50.79965,35.758779,300.1,2013,10,RU
llr6fAvw23sfWZLQisROfQ,-22.835832,-42.99967,213.54,2011,9,BR
hSpI9jJKdzN1x6HgjfJXFQ,32.490355,-93.776033,94.34,2024,10,US
u8o-wuhfoVBmI21Yu1PKjQ,43.067626,44.698754,14.82,2021,4,RU
peUdu7iL6V2YAXERaTiTBw,33.511509,-82.043482,38.88,2025,10,US
KOUmXe3kvVBbrfvQExjIXA,50.415432,14.92796,115.87,2024,4,CZ
-zZREQaFDQhbs3hEzufh0A,-37.668887,145.157733,97.94,2025,11,AU
50AzjqwMBEyMHLz9KgIOkQ,43.290149,13.686334,156.21,2021,11,IT
bNnDnBy41AHSkTqlw-kN7Q,41.55459,-90.619742,271.76,2025,6,US
eNiyp8EUZbBxSx-0iGPSYQ,50.902398,34.846035,267.11,2015,6,UA
CatQwjaJpdOfOeiAlnCOAA,-41.399648,147.130561,243.26,2023,9,AU
PxWJ9cZhqv601hRNgP8qcA,53.231964,63.62331,219.56,2023,7,KZ
k853sleyUp5J6hK61mzpzg,47.28249,38.992465,3.67,2019,9,RU
g89azqPo-id0N0ewNM0sPA,-33.49724,-70.533662,17.28,2025,9,CL
pZKpx-MuRT18whpiK7bdjA,41.934874,12.528369,221.43,2020,8,IT
MHeEMKpEu_fqMptJc3NVqg,45.637302,8.789637,8.05,2025,7,IT
3dLefxrDRFVysQvJzf7Gcg,33.968534,-98.526514,90.16,2022,3,US
Z1ooo8_4CDUTj266rvfn5Q,36.067439,-80.225076,280.6,2025,2,US
mn7lvAGXTzqOVLVKfZNWLw,-34.075848,18.85842,101.28,2024,9,ZA
pM5vBh3RR0cTk6BsTLcKdw,46.667498,21.057765,337.6,2025,7,HU
bgyFl6b-9qntAf83oGbHaA,35.399977,139.9425,92.59,2022,6,JP
y1DPWhVMtMoj1IGtMKXXjw,6.088427,125.153018,112.42,2016,6,PH
vFfwrJ6nWNtzOpegmrKXow,33.358753,-84.569691,143.57,2023,4,US
e9MjtGslAms3qg39lvtRFg,57.300572,47.878325,6.11,2019,7,RU
zb_Q974SOLUD3SbLqa-xdA,-38.113027,145.270028,97.6,2025,12,AU
L1PChum2E7hnD1v3DSotdw,51.525922,0.027549,74.81,2024,9,GB
aOUIXxqzD1bZ2jqXK46yYA,-37.5309,143.849352,179.42,2023,8,AU
SiKGVBScYXlqH7NixNKBtA,54.752722,9.401424,194.79,2022,6,DE
Q1-Cph9CxgOumxNPhfp-DQ,45.217471,-93.403514,16.15,2024,6,US
9XxobfmKPLn0GGgzzb8tjg,44.766844,19.224403,0.17,2024,10,BA
JZe0RH4MBzTTufZJyb5Kdw,39.445269,-0.755032,284.06,2008,8,ES
Vg3EUMb_Wyugy_EFQ0LB0w,40.005289,-85.943069,0.51,2019,7,US
Rr1282lB4n3wY7-2_DH26w,-32.946953,-60.632325,286.99,2025,11,AR
1W1NC7EJUWp_JRRQZIGcZQ,10.290198,11.13358,353.77,2022,5,NG
xdtJvBzyJSLsDFeFAvnRQQ,16.86204,-96.380173,180.39,2025,2,MX
fAlp3cKIRA1BaLOZK5NVbg,36.320708,139.280236,96.05,2023,4,JP
WePfAaFvNTMny9ulZClSVQ,35.203278,-80.957975,355.43,2025,12,US
8BV2lSsXYU12JUNIudeTMQ,46.656364,16.162569,296.3,2013,8,SI
oXiwxeBj8yjt2_PokmHN-g,37.420337,140.350513,270.42,2023,11,JP
I8p-fz8c9USgMx-8akHOZg,25.114665,55.368976,144.7,2024,3,AE
9TBbjVw8JF-w2wjK5bYQ3A,-18.781877,-46.410319,37.61,2021,9,BR
MGfIGn-0Ez2PMzg_c9wMDQ,22.355628,82.729372,65.21,2023,3,IN
S8D3huqqj_Qj_NThEECenw,7.364234,3.880533,148.89,2018,7,NG
Ub79PJEy3bcPGvtXGCxfOg,47.472205,-122.333904,179.8,2025,5,US
bdjJ3I2wOxX9IQ1e7UUrUg,34.518138,-114.347753,268.68,2024,10,US
Egngv6qE2BDqu8sFD3_0_g,40.676503,-73.381919,158.54,2025,9,US
s-7Jxdb7z_fI0hQ7hj2xEw,45.605531,-122.660367,256.85,2025,7,US
Ra9G1qzypD0pk5Rudy4Ijg,49.218617,-122.945548,27.77,2024,8,CA
o0bj-qNIPU_on0O6eGQTXw,53.576385,10.051387,77.93,2022,10,DE
AjoG9hExhT-NDdx4CmjTew,51.984084,8.472331,56.1,2022,8,DE
fxHdWTuiLEZSx6cXdo7v9A,53.37839,14.470458,161.72,2024,10,PL
LI8ZPGTU3LO0ohVraOK_cg,39.918639,32.875116,238.05,2022,10,TR
gjEEBM9txI-vkQycj_YEpw,47.210377,39.598723,138.22,2017,7,RU
DlBttjsRAPmxq1TzH9oNbQ,-6.417603,106.963372,112.28,2020,3,ID
XHJMJLJTdhWU77uVNsQe3Q,11.39872,76.703009,221.63,2024,3,IN
FH4q8ufd-UjjrGzpr0VVDQ,23.809915,57.48334,229.87,2024,8,OM
HL9ZGTenB1JcEoyRqzXmEA,51.89235,4.259455,167.97,2025,4,NL
5Na8LQxKrsQdISjQt4-N-A,51.508724,0.052507,273.22,2024,10,GB
_v2Do4x82J4QOXQClocAog,44.077975,-123.160532,359.77,2022,6,US
lfGZ9ah8ezIbGM6KDf08ow,-6.049196,106.042046,263.85,2024,10,ID
EjajWJ81lV6SR36BgyKvqw,50.381393,116.544649,153.67,2013,7,RU
mzzGdBYDT6gbzJjrgsXicQ,48.74542,11.473287,204.25,2022,8,DE
PE9omEmHsPjnP0KHc5Uzlw,39.112597,-77.561819,291.26,2024,11,US
skw23EmRB-iRUNkkB1v6IA,-23.851946,31.080104,274.02,2024,11,ZA
9KyS9Q061ykIhNUXRYRFiA,42.89776,71.434475,222.08,2023,3,KZ
WYX79VbZZ5bg4OxdPFMhsg,36.159212,-95.987748,67.04,2025,3,US
GjlAS0VuCRGnv4uhxIOBrA,4.691426,7.154158,191.02,2024,6,NG
CvsDJMEqqfjPeai8d0WGmw,34.023116,-118.803808,214.79,2023,10,US
LYLg_CPnR5x1i_MLhEVapg,44.925563,37.969656,150.17,2021,3,RU
-89D2u7CHOpHSddiJW6cNA,51.054312,4.349068,136.47,2009,6,BE
58SnDEJU1tqRAJ5aACOadg,-37.957843,146.987474,272.0,2025,6,AU
LZzGWgvWS65P6-p0WNQ7FA,41.594862,-88.137017,89.28,2021,6,US
jJoV38yWpQb8O_NlkCBKFA,33.483564,-117.697149,284.76,2025,8,US
FbzVqbPTGESzHcLzsyz4DA,22.850813,120.289565,355.77,2024,10,TW
qzAs35GxiLVy1yOVuzn25g,50.064168,21.998989,90.22,2019,8,PL
lLg2A9b7DTKUzQw8b7yCLA,33.706003,-111.834005,54.14,2021,3,US
OCnbd21_9ArFLu44Q5YeyQ,26.239867,-98.221499,341.15,2021,12,US
4hLFnIuXfH165RDwjgIKKQ,46.493291,-1.809295,36.94,2024,7,FR
DyEv9QgHzjHWMuSX3oWwmQ,42.097148,-86.49036,181.54,2019,9,US
SXfLMxCBMkz4OyHFZVQORg,28.659887,-81.276032,314.05,2025,4,US
po0b3vCnCgIX84PcOxKIEw,32.078846,-96.450772,127.04,2019,10,US
WoEIn8FSzbEVmIIucqgXIw,40.945538,-98.329631,90.48,2024,7,US
lxIWmJfzvqiH_5xEMQfcxw,16.198175,77.345666,184.88,2022,10,IN
A_1FHRsXdf1RRHVfru5CzQ,29.723693,-95.412784,179.35,2022,10,US
hzSp0UcL9D4XVmEea5gCgw,33.053229,-80.16779,162.65,2025,10,US
I4TQ5r14sEagNIzy1KDXZA,44.875195,-0.700251,55.51,2025,7,FR
VeccqjkLuWXdblTQCYhm-g,45.846957,21.30548,43.64,2024,6,RO
NCQSwr4Z48CFd6mWLIGpTQ,42.335175,-83.116912,331.7,2022,11,US
Nag7QkUK-tAeY5qhUufwZg,20.432129,-101.709592,180.29,2013,1,MX
esPQQERekSuqOiq1A8DuNw,24.986457,51.548769,90.84,2023,5,QA
pgvLlH7g5r5lFLq89P6BMg,21.516458,-102.223169,181.06,2024,5,MX
ZtMuBqHoP-o6eBf69SEG-w,64.229358,27.699027,335.76,2025,7,FI
jsd02sEB7MRIA7UKXHX9uA,39.604496,-105.073501,141.55,2018,11,US
ZRAlOjejmoR3ms3m1TPneg,49.963361,36.393393,187.78,2015,6,UA
3h_zSdJLEuuPe76H_R9mLA,42.745885,-73.785604,357.38,2025,10,US
XyVRmzeANYgqIGfRUS7xJQ,52.187882,20.778631,52.83,2025,9,PL
-so4n_MlTAJ1Mrc6QPNf9w,-38.097374,145.308691,279.53,2025,3,AU
0TdIa0uJqKi_6bIehBdsYw,35.420432,129.178578,223.39,2015,10,KR
V5wAE080r498ZaHeOaKKKQ,32.783826,-117.114648,172.28,2025,1,US
LARBtMK0f6DM5dG6CUjGXA,51.107682,-113.942211,85.79,2023,6,CA
hytklaiGYfGoJqbtRdNlRg,18.398455,-66.14857,79.09,2016,3,PR
fsAKux36Fre8a796tmQFKw,16.428663,-95.035198,281.78,2024,5,MX
gMCWuiTR27odnIL7mM4BEQ,-25.127331,-58.251872,328.8,2024,5,AR
KLwgB_W6RzxmPd22tvR9dA,41.268723,16.434242,305.32,2024,4,IT
_PQFZ6vNPd068lDUDdzFGA,39.317024,-76.596845,285.75,2024,7,US
sWV0iQxnuQ3pTYqfvJ1fKQ,46.495763,-1.800899,56.62,2024,7,FR
zwZJpVKjdVjSywoFZiVeiQ,35.828539,-106.196285,301.66,2014,5,US
8K8ty6MzKuRTxUSP6O0_-w,33.735849,135.357869,43.27,2024,7,JP
_yA0ordegfB_Ygu97fROMQ,14.589149,100.989349,142.6,2025,9,TH
ZXEXUEQLLusl_9aJPmSajg,31.292277,-110.935232,26.84,2021,9,MX
Tiy499twj8J0P0PlQNsEPA,53.07013,60.657636,175.07,2019,7,RU
AgN19w49OdQa-A0IJSA5fg,28.744951,-106.167486,104.29,2025,1,MX
z2CqU7oREz7rVZvtsRl_Rg,20.509297,-99.206577,102.94,2023,10,MX
mmUpOILU-l3UMQ0d25as1g,51.227365,24.029478,262.24,2015,5,UA
89L-zsgEun8FNnSf0fMx7Q,53.910844,14.230619,143.68,2011,9,PL
rrrrdvK1D2yJhtvJs8Q84w,51.680901,7.801995,83.77,2023,8,DE
_Td5vD97vedLRjl-uWY-xA,49.924774,-96.979357,0.11,2015,7,CA
b7gze1XfmZrtPXrYFApsEw,-25.679633,31.870189,49.67,2024,6,ZA
kVSGSjk3BZILzsZAL61_Bg,46.266936,-84.461516,38.31,2008,8,US
sCiuBcO2FQOBkX0fPsIIIA,33.651228,-85.836078,0.07,2025,10,US
vSTVWnurdr5UiDXHHHWm2g,-6.20911,106.527192,322.33,2024,2,ID
VdIfaivFpHub_GGZvETUFQ,57.558324,39.833051,106.92,2012,7,RU
bdWvwCym8r5-3f1HClI14g,43.255429,-79.846421,200.97,2025,5,CA
5xBkHETYaeLyTnjyhJckYw,35.949431,-115.177355,207.37,2024,10,US
-H4tfVdY6n8uawR-LmWm9A,8.665397,-75.126705,126.03,2024,10,CO
dOuAbrZOlKpE0Z1H1SR-cw,28.846371,-81.895479,90.57,2025,3,US
07yRFobOsU-NSyKOdVSE2w,44.01135,23.34198,209.11,2023,4,RO
gGhHArrUsueMHk_FiQgY3A,57.678684,63.051728,184.22,2014,9,RU
ltZuvuSwd4crJRF8sa0_Ag,46.343791,-119.287333,270.26,2019,7,US
_9pxUe2M7s-VYX3VSzP0zw,50.878378,7.096029,272.3,2022,4,DE
mblOgFj-xNjLtYPvsVLoNw,40.408787,-3.717523,345.21,2024,5,ES
M1JZZUoOyiQiZKzjDaD3JA,41.743805,-1.179315,217.46,2025,1,ES
1Fix09Kj87fVdUf0LtE-Kg,33.5426,-84.275125,107.73,2025,3,US
6smrlbG38hObI8vbOhZFug,-32.09154,-52.180811,319.43,2022,11,BR
USpO_FBsaHA_xsCOhw0jfQ,40.284607,-85.844461,182.99,2025,4,US
R3oT7ag0S9IBu0m33Enwaw,35.945304,139.717109,203.32,2024,5,JP
I7CAqFyMuHWCiYxwDxiIag,30.23996,74.968864,297.53,2023,6,IN
JABYp3DAOqA0tL_xvhjVeA,42.802129,-86.127172,179.69,2024,10,US
ANVC-Tl8iIBrF7VwtH-bMg,34.247359,133.884169,111.9,2021,4,JP
7ohllmLjmvZXxKxUlrSocQ,34.966323,137.152595,338.88,2022,10,JP
mzShJ0gVIh1hxuxvr-l8sw,35.158684,-84.883004,186.91,2021,6,US
BZXILdILxkGDI-fPb0PsJQ,42.375932,-3.713864,151.38,2025,1,ES
CWIvTY-7tT56ApPs2BMPHQ,54.941868,83.189031,225.09,2021,5,RU
IIyQ-xVmPTg6q9xhk5u31w,35.087263,-106.576705,91.28,2025,3,US
3NpyPPz3KpCkrKdNBxXvMw,35.00503,-114.586246,0.38,2024,2,US
0eIG_oVN6zxrkmX0N-Rj9Q,-33.49851,-70.666218,205.22,2025,6,CL
VxtnrHiMSwLJPelcbbMRjw,45.598768,11.948206,4.29,2011,5,IT
t9d574qH0rqxcyyQuDNMhw,24.848126,121.224364,332.11,2022,5,TW
GGQg1R-Y2cWuuQADQU2x8w,40.327818,-74.003536,13.3,2025,9,US
iHLD9qcc7hiBbf_I4iKFCA,20.907465,70.366102,86.33,2023,5,IN
dmBEozc7aL1sLYzBI4XvRA,13.829639,100.63923,147.81,2025,10,TH
14eM6WtItx7MVUKmxJxdzA,36.342197,-119.663399,4.13,2012,1,US
mmVMX2KlDKYsP9o5jpMYVw,7.860668,10.972364,9.33,2025,2,NG
8IT-6FEXnN_GXRsKocJlsg,44.903539,-92.893842,0.57,2024,9,US
NLVchKaCOlwR1dczAZ5Zzg,55.624559,51.784318,289.75,2019,7,RU
2I1Dgux3eMhWRZpiy20yMg,-20.192003,-44.773911,191.14,2025,2,BR
Ai0ALPDxD7LFsvIDrUUmBQ,32.07148,-81.148047,168.77,2025,10,US
uVMWx_2_1OMRODExU2P4DA,20.985311,107.031197,193.52,2024,10,VN
pb10bHsIXHG2TvOtwLG8wQ,53.454873,51.5162,203.29,2021,4,RU
XklS6BbtbMi4lxsONCe4Sw,53.045349,8.821166,315.09,2022,8,DE
off17svncRdp_bjBQQrEbw,51.507174,11.59349,204.24,2023,8,DE
C3Vn9NwgNV3H5_2DlcCJvA,27.507226,83.444564,97.46,2024,9,NP
grDbavfvsmPejPgTkp8qRw,47.942879,-1.242046,289.16,2023,8,FR
oCWqw_jmS1hWMTgQ4qku1w,41.342504,2.090541,27.9,2025,9,ES
uue0wcNMi918IptnEYevJg,40.695869,73.189092,61.7,2015,11,KG
-uIw5l2SBSEfZFVy33_yHA,48.218969,26.258654,111.24,2015,6,UA
VTgaBk4_y3M4S0qA2-CjNA,54.910522,24.00963,169.13,2024,5,LT
8irFJbeL7LUObjxpU8xRUQ,32.857265,-96.6251,309.06,2025,2,US
9137P21TOhKrEaKogy-pEQ,42.365845,-3.744839,167.45,2024,10,ES
vgP8hv3lL61I3YrLPGh7cA,14.454196,121.00706,193.8,2014,11,PH
geGMcw-qH-h4RgQ_UOdQbQ,52.108986,5.063053,56.87,2022,6,NL
PcPUY4RehnpCsefCYNYXVA,28.399,-16.531822,190.82,2024,8,ES
aiNV8ef0sWqlM-xzXNn33w,35.022118,-120.48665,112.71,2011,12,US
bYGRZESGtKmYuX8Tms5z8Q,3.309901,101.545998,37.46,2024,3,MY
MsphxhhW0Nyx63JJ4JZHDQ,-23.224024,-45.848888,245.92,2024,4,BR
c9jUiezdd8x0FAc0ORgRCw,-37.764375,145.031711,86.75,2019,1,AU
HQRZAF0rrrRXSCczDRQL-Q,35.993241,-119.290746,269.36,2025,3,US
sFpZAtiEVPsGnGEhQSA3Fg,-16.768769,-49.289258,192.6,2024,4,BR
cjC-3Kz-XYyIXO3W7IXecA,9.132042,99.362716,15.27,2025,9,TH
rScl5lPtEIRiv6MXlTiQwA,40.420659,-3.526445,63.47,2025,10,ES
FnhL20VHXWHobcJWqMs5WQ,-34.870586,-56.143939,235.61,2015,8,UY
mwgT-srZYF5iywuz-suU4g,56.047756,92.838244,284.62,2021,5,RU
miSd6Ypql7bygtJoOYTlZg,-25.568828,27.296617,13.21,2024,2,ZA
ArnVMeAQEe0bwNCSDvx4cQ,52.076728,113.371029,358.16,2013,7,RU
MpiQwcvlm6Lg2fSzD4XPmg,35.059502,134.918761,92.9,2023,6,JP
2mYBun-GXQUeCnRGE7FDDg,33.837707,-118.220155,269.68,2025,3,US
bkZ-R5GxPzt-bI0iFTdi4g,51.461153,-2.550847,244.67,2025,9,GB
7nvLEJJ9nsRqrPU9dBw2hw,41.590441,-87.209358,179.66,2024,4,US
EdNz5rSk5BMSu8_N7HMDpA,36.308815,139.227631,103.55,2022,8,JP
QHItwlDt3pZuhw_6lw0xPQ,50.919523,5.322642,235.3,2025,7,BE
C7ktb_y4-858VqIlWe2j3g,37.68527,-85.862884,341.53,2024,9,US
2V-C5vY7UmnENA5xiKhc_Q,26.89552,81.036273,226.14,2026,1,IN
gQygqZjwm16rJ7AicsGKow,59.021712,54.667383,208.86,2019,5,RU
qdyAtW34YQjyGHs8iDaktg,10.478761,7.369391,336.19,2021,11,NG
bCGTYPh_VSWBiI_6rR8VXg,-23.468456,-46.71791,175.75,2024,5,BR
bSjKmXLFX6eNPoog-R__8w,31.57825,-84.100985,179.37,2022,5,US
hjuH4yDzLTAMs2ws30uIXQ,45.432853,9.294257,171.32,2025,5,IT
Z9zKUpHlhMp5j20V8H6l_g,40.469638,-3.954497,124.48,2017,7,ES
UbHWTgifxHvjqH3WKJ5lVg,52.431334,-1.96775,236.88,2022,6,GB
yh2_ltl8OHLSb_GE_wPDSQ,36.373194,139.149122,280.17,2021,12,JP
axtHRhB3_2BCdFM3d4vZEg,-27.171799,151.272386,188.56,2024,10,AU
zfgGKYvtqopwAhf1ND_cgw,52.06221,-1.33499,263.16,2022,7,GB
PW79xj3U5NtUlSwAvQNtdg,42.064693,-72.677339,338.24,2025,8,US
ZrE008QDJaE-Skpt-k03nA,27.354366,-82.538519,180.44,2022,11,US
AZV2CvUlDE_U-4ajc3ow7w,56.646679,47.835179,19.15,2019,7,RU
Dbtz3-0ToP34wf-ASIS7NA,40.966927,-8.57697,230.28,2020,8,PT
vMD1PPXCD3DzH29e7Luq_Q,-33.03608,137.56488,99.1,2024,3,AU
h55ux7VtSoXn58CE3_VwiA,50.430522,2.796148,62.05,2013,9,FR
4LlHYVAArXO35tWOiIYh7Q,44.414508,26.122711,186.49,2024,6,RO
BDva8MnU0ai6ej8hzCphnA,-19.882398,-43.999189,304.75,2024,4,BR
ksfmUJqkxGAgmwZC2KpZng,54.010981,-6.403687,289.4,2023,7,IE
5wGbEr-P8-6Mnnz7WG22bg,33.92602,-117.856212,70.94,2017,11,US
4zD_Lfo5Y9xZpHDYViISnw,41.667875,-86.193193,89.03,2025,8,US
S4o3BItftVUjYKK7HhALFQ,25.599448,-99.945378,265.69,2023,8,MX
WDP8myoXW8gmj9rtHBaPdQ,42.712037,-84.63444,89.74,2023,11,US
bkltVCEbiCwhnFCTWrAJqQ,30.366588,78.071502,40.31,2022,7,IN
ClKgGfvGGiac5Ckl6-ObKQ,2.831105,-60.722513,180.54,2025,2,BR
5R8XVs5XdPZNqOw76ThiOw,-26.034263,28.188051,287.62,2022,10,ZA
Gn9JejWT54Zt7ceAz_yXZg,35.855572,128.497888,271.76,2018,5,KR
zfm_76nYUeFoyGqDL6rMqw,42.024136,-88.307712,5.26,2022,10,US
o3rXM9fFODZHkTEsSdt3Hw,-26.910417,-49.119002,290.25,2025,8,BR
mKvH70ByvGP0hgDa6S5urA,51.794824,16.311753,98.09,2019,8,PL
mga2fj-8a9mgIbug_IQsPQ,54.930948,-2.950461,104.85,2025,8,GB
p-5rM3uocAqc1xHXdLYxoA,40.569484,-105.061378,199.53,2024,4,US
sTXdn_JQltJtYaOBuFcRVw,30.579686,-98.389169,297.47,2013,7,US
h24vZRB7_UrvCls-Yg7_iQ,53.333974,7.206121,95.97,2022,7,DE
0t0AD--pRVE_MhUSCu-SZQ,-1.356724,-48.419647,205.17,2024,5,BR
JRmaAYwvpPUD6fVcmQnA8A,51.512775,-0.032274,320.93,2025,8,GB
5uu3JozSfIx1c9xqS0ScgA,39.858481,32.661188,59.46,2024,6,TR
XX6EWAXEK7SJKlClbJR9QA,29.532522,-95.725136,299.57,2022,3,US
Y42eUpXMg9AbjgOg-9wPqg,51.700528,19.433972,284.08,2011,9,PL
G_SkOmNgx1i-498x2pYKxQ,41.997362,48.335464,89.06,2019,8,RU
p8PmOQLYD6FwvMf6GpkG9Q,42.726356,23.552309,281.43,2022,9,BG
j9l4Phyw-fvk9FSGuv6TOA,53.377826,83.691303,6.37,2017,7,RU
2nyU_0bpQ29qaVaIU4-MXw,53.374865,-6.596756,184.97,2024,8,IE
cZmslZzdu98roVnIXUMtsg,48.089689,20.78862,1.67,2025,5,HU
ltSRiTw-aE0v22PNCgqxKA,40.686895,-73.446264,11.5,2025,9,US
yNtO8uDrcNzoNyob01f20Q,36.822736,136.766462,210.21,2024,5,JP
iKSUf-MLi3o5ErWQU8kLbQ,50.851725,142.671672,347.0,2013,6,RU
qvvRXSZtj52sTV2gAJSv8w,59.949038,30.447756,176.89,2021,6,RU
cSbANSSkvS6RAvL7E3Y6wQ,46.025477,18.225499,157.85,2022,8,HU
oUQsofo5rNQL6V7QzSQaLA,26.533452,-81.585584,172.42,2023,5,US
B4VwjMkOeR_0H9o6B89Jrw,56.245339,-117.297821,358.19,2025,5,CA
AC2xeElbobEMSwuxj3_O1g,34.930697,134.962179,75.63,2023,4,JP
_DE-Cx_2-1IqNBGLyClmsA,36.28598,139.790686,22.96,2024,9,JP
D__fLBjz_Nlm_xQxQwrM_g,51.049608,4.367235,7.38,2024,8,BE
IjJ-AiArbyuvp5PkX-IBCg,34.040006,-118.38294,194.26,2025,10,US
HV03tthmBE92a0Ye8LSAkw,50.782524,3.051119,80.17,2021,6,BE
EjMSJ4MODg2ymu6ZJoPkrw,48.686031,17.375462,316.88,2025,6,SK
5rtQSlI55dWip3fMMBHYHg,-22.818112,-43.003448,79.56,2015,8,BR
wrQa1IZBVgWxIQHgKEoxAA,34.046458,-118.035132,280.02,2025,11,US
0iUmI8tZmlfgigj3scQbSg,53.117113,17.959365,245.13,2025,8,PL
A5ccN1ozeOoN7hXYczUsGA,34.225157,-78.032142,107.29,2012,10,US
s7JD9iY-I8DLOYFo8Xi6aQ,36.657404,139.027872,343.05,2024,11,JP
eL6i9i9eiHeHNxtburgBMw,-38.164267,145.206323,291.79,2023,4,AU
4x8oDYMtmCxknikl-eCwog,43.584905,3.863201,136.63,2024,9,FR
-AcM2DGcNNnh76cbbpnh1w,51.691402,35.253703,186.56,2015,7,RU
JapE5x-2vZVXTdNps8CNZw,27.168319,78.368967,28.13,2023,5,IN
gjrox-B-wocbwgv6toJB0Q,53.609424,55.937756,210.97,2019,6,RU
7evKv2BORNnQbTFSyNXn6A,40.029534,-75.032136,56.49,2012,5,US
X2NreqeaWFpPOQoEuyF4nw,37.289704,-89.533727,276.58,2025,6,US
1u0F9y9GJz5Urhzs4v037g,41.47098,2.165214,307.57,2024,8,ES
oEJW6Li3bUOe9XACt0bbVQ,51.570544,0.410676,97.01,2012,10,GB
wvKsKFiF9TIYm5ImE9J9eg,14.87093,120.797647,145.72,2020,2,PH
vkis3Ivj-BfUQPM-O27YbA,38.077853,23.973709,244.89,2014,10,GR
Umu8UH0vdFBvxC-j4sFbdA,-19.91708,-43.972631,271.6,2023,3,BR
IC2yMzbyZbC1gJeKW4v1VQ,51.584872,6.753816,317.72,2022,7,DE
FFF9Rv6bbiiefIsCEJnlzw,9.928327,-84.092773,147.52,2025,2,CR
g06YwInVXBKbWI-4JhRdgg,36.849279,-87.48742,210.08,2022,5,US
R8a71JJBI6IXLUaWJIJf9w,51.41275,12.393344,6.95,2022,8,DE
RxEJ-xOwjb-XTdMi0TwbEw,45.613843,9.931023,308.92,2025,9,IT
AxwRH6tDnFXLp_oaljiwMA,48.213273,3.284342,34.6,2025,4,FR
qG9jMYgVGL-1DXeFDkXYkA,47.600263,-117.372523,348.73,2025,5,US
6OdaQXySGanb5R0Pb8CzWw,28.953989,-95.35105,90.39,2024,5,US
MYqEdUoSgTHwuBy8k_naAA,37.721721,126.766869,200.73,2014,11,KR
fF2r814VQYZQqW3fHBCIQg,-37.954512,145.223592,278.04,2019,9,AU
6ppkxSlSDN52hUI8uGmSzQ,45.884157,16.8379,98.54,2011,10,HR
V__-U4Unyo50NHTFfN5DRw,26.347819,-81.775838,269.07,2024,8,US
YQcW3w4JL2eCUvn4QjQ0IQ,46.651052,27.737802,358.47,2018,8,RO
FY-DcLZ4fNZ8er5Z9A7UHQ,39.724129,-105.001512,98.55,2025,8,US
7Z-l3KzkCCGsOsC-k6KdHg,33.402663,-86.786021,245.97,2022,3,US
i6lY6G_u1m3dHfuEviwCpA,50.891949,4.262845,47.24,2020,7,BE
8WgUd9LaZgT6X9TzKDJQNg,40.819128,-91.168166,0.98,2023,9,US
xfRQVvNUG5wJ_lG2p2JNag,14.057349,100.747093,359.82,2025,12,TH
6LPIvfsfC4sg2cHRH78ESw,46.337199,-87.385101,188.22,2025,6,US
LhcvQgIEOwxIMQuMWRzpbw,24.883405,91.862869,294.33,2025,2,BD
2Y6y-tVN4EIiABHcGQ_ZGw,28.667849,77.053329,359.46,2025,10,IN
